ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
806,18,9,2023-08-28,5,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
807,68,8,2025-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
808,49,6,2025-12-12,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.5 to 1.0
809,37,17,2023-08-20,2,Product  did  not  meet  my    expectations.,0.0,Negative,0.5 to 1.0
810,56,2,2025-06-24,2,Disappointed  with  the  performance.,-0.4767,Negative,0.5 to 1.0
811,10,2,2024-01-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
812,80,20,2025-04-19,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,-1.0 to -0.5
813,58,15,2024-03-28,5,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
814,93,3,2024-10-28,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
815,72,6,2025-11-19,1,I  had  a  bad  experience    with  this  product.,-0.5423,Negative,0.5 to 1.0
816,91,1,2024-01-11,4,"Great  purchase,    very  satisfied.",0.8016,Positive,-1.0 to -0.5
817,6,15,2024-11-17,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.5 to 1.0
818,55,20,2023-12-11,3,"Average  experience,  nothing    special.",-0.3089,Mixed Negative,0.5 to 1.0
819,20,15,2024-05-12,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.5 to 1.0
820,47,19,2023-04-10,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
821,98,12,2025-10-19,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
822,47,15,2023-01-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
823,59,14,2024-09-29,5,Five    stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
824,77,13,2024-07-30,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
825,21,18,2023-01-10,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,0.5 to 1.0
826,8,11,2024-10-29,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
827,84,18,2025-04-05,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
828,53,20,2025-02-28,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
829,31,9,2023-05-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
830,61,19,2025-07-23,2,"Average  experience,  nothing    special.",-0.3089,Negative,0.5 to 1.0
831,48,17,2025-08-30,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
832,44,17,2024-04-23,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
833,31,18,2023-08-29,5,Exceeded  my    expectations!,0.0,Positive,0.5 to 1.0
834,74,1,2025-09-21,2,"Average    experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
835,12,12,2024-05-07,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
836,52,9,2023-10-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
837,19,16,2023-12-11,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
838,61,17,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Positive,0.5 to 1.0
839,79,7,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
840,44,10,2023-01-30,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
841,88,10,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
842,70,17,2024-10-03,5,The  build  quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
843,51,13,2025-08-28,2,Not  worth    the  money.,-0.1695,Negative,0.5 to 1.0
844,66,10,2023-07-01,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,-1.0 to -0.5
845,89,7,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
846,17,17,2024-04-22,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
847,6,5,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,0.5 to 1.0
848,6,18,2023-03-08,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,0.5 to 1.0
849,78,10,2025-02-01,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.5 to 1.0
850,89,12,2023-07-24,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
851,31,12,2025-11-29,5,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
852,37,11,2024-12-03,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
853,42,11,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
854,7,5,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
855,2,7,2024-01-08,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
856,23,6,2023-01-03,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
857,11,15,2023-10-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
858,92,17,2025-05-05,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
859,6,19,2024-06-25,5,Amazing  value  for  the  price.,0.7351,Positive,-1.0 to -0.5
860,27,5,2025-01-26,3,Not  worth    the  money.,-0.1695,Mixed Negative,0.5 to 1.0
861,70,8,2024-04-18,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
862,4,10,2025-01-17,2,Disappointed  with  the  performance.,-0.4767,Negative,0.5 to 1.0
863,93,5,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
864,85,1,2025-01-16,4,Customer  support  was  very    helpful.,0.6997,Positive,-1.0 to -0.5
865,17,13,2025-03-03,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
866,36,16,2025-03-03,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
867,7,8,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,0.5 to 1.0
868,10,14,2024-11-01,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
869,18,3,2023-02-02,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
870,19,2,2023-03-19,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
871,3,5,2024-03-20,5,The    build  quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
872,96,3,2025-04-14,2,Product  did    not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
873,82,15,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
874,78,8,2025-11-09,4,The  build  quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
875,44,20,2023-11-27,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
876,10,19,2024-06-19,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,0.5 to 1.0
877,78,14,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
878,24,10,2025-05-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
879,2,6,2023-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
880,29,13,2023-07-31,5,"Excellent  product,  highly  recommend!",0.7773,Positive,-1.0 to -0.5
881,63,2,2023-04-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
882,6,7,2024-10-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
883,4,9,2023-07-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
884,24,2,2023-11-08,5,Amazing  value  for  the  price.,0.7351,Positive,-1.0 to -0.5
885,58,6,2024-09-10,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
886,95,15,2025-02-14,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
887,38,10,2025-03-17,2,"Average  experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
888,83,4,2023-01-05,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,0.5 to 1.0
889,45,15,2024-10-02,4,"Great    purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
890,59,5,2024-07-25,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
891,48,9,2025-02-26,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
892,27,4,2025-08-01,4,"Great  purchase,  very    satisfied.",0.8016,Positive,-1.0 to -0.5
893,51,3,2024-02-06,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
894,82,4,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
895,38,4,2024-10-28,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
896,40,20,2025-10-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
897,48,5,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,0.5 to 1.0
898,76,15,2023-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
899,89,9,2024-01-02,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
900,10,5,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Mixed Negative,0.5 to 1.0
901,16,19,2023-02-15,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
902,75,13,2025-07-02,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
903,69,5,2025-10-05,4,Customer  support    was  very  helpful.,0.6997,Positive,-1.0 to -0.5
904,68,9,2025-12-24,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
905,82,4,2024-05-05,2,Not    worth  the  money.,-0.1695,Negative,0.5 to 1.0
906,92,17,2025-02-27,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
907,67,3,2023-10-21,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
908,37,9,2025-03-28,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
909,59,7,2023-09-08,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
910,92,5,2023-06-14,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
911,93,6,2024-06-27,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
912,100,2,2025-10-27,2,Disappointed  with  the  performance.,-0.4767,Negative,0.5 to 1.0
913,64,5,2024-09-06,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
914,81,19,2023-03-04,5,"Great    purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
915,55,5,2024-12-21,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,0.5 to 1.0
916,40,5,2024-10-05,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
917,44,20,2025-05-17,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
918,50,4,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
919,37,18,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,0.5 to 1.0
920,28,1,2025-04-13,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
921,93,11,2023-06-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
922,92,4,2025-07-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
923,3,20,2024-02-07,5,"Excellent  product,  highly    recommend!",0.7773,Positive,-1.0 to -0.5
924,62,19,2024-12-20,3,Customer  support    was  very  helpful.,0.6997,Mixed Positive,-1.0 to -0.5
925,2,20,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",-0.4767,Negative,0.5 to 1.0
926,86,12,2023-06-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
927,21,4,2024-08-08,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
928,10,9,2024-05-25,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
929,47,5,2024-10-09,5,Amazing  value  for  the  price.,0.7351,Positive,-1.0 to -0.5
930,83,19,2024-08-05,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
931,73,8,2023-09-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,-1.0 to -0.5
932,11,20,2023-08-26,5,The  build  quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
933,83,12,2023-01-11,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
934,44,3,2023-04-26,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
935,71,12,2025-08-28,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
936,99,15,2023-09-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
937,96,9,2023-06-08,4,"Great  purchase,    very  satisfied.",0.8016,Positive,-1.0 to -0.5
938,29,12,2024-07-08,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
939,42,6,2024-08-09,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
940,15,12,2025-09-12,4,"Great    purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
941,13,9,2023-05-21,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
942,69,2,2023-02-19,5,"Excellent  product,  highly  recommend!",0.7773,Positive,-1.0 to -0.5
943,70,19,2023-04-15,5,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
944,72,2,2024-08-11,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
945,46,5,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
946,96,7,2023-08-28,2,Disappointed  with  the  performance.,-0.4767,Negative,0.5 to 1.0
947,86,18,2025-11-02,2,"Average  experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
948,29,10,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
949,55,15,2025-08-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
950,96,9,2024-02-09,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
951,80,15,2024-07-11,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
952,46,15,2025-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
953,29,3,2025-11-22,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
954,26,8,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
955,53,12,2023-03-15,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
956,33,2,2024-10-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
957,37,15,2024-02-26,4,"I  love  this  product,  will  buy    again!",0.6696,Positive,-1.0 to -0.5
958,45,1,2023-08-17,1,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
959,85,9,2025-01-01,5,Amazing  value  for  the  price.,0.7351,Positive,-1.0 to -0.5
960,81,2,2024-03-23,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
961,74,20,2024-07-10,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
962,95,18,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.5 to 1.0
963,36,6,2023-11-17,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
964,60,18,2024-06-11,4,"Great  purchase,    very  satisfied.",0.8016,Positive,-1.0 to -0.5
965,25,7,2024-12-15,5,"Excellent  product,  highly  recommend!",0.7773,Positive,-1.0 to -0.5
966,21,6,2025-09-30,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
967,94,12,2024-04-22,5,The  build    quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
968,46,14,2024-08-07,5,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
969,48,4,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
970,43,2,2024-05-26,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
971,5,5,2024-12-17,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
972,18,19,2024-08-01,5,Exceeded    my  expectations!,0.0,Positive,0.5 to 1.0
973,4,4,2024-01-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
974,13,6,2024-03-01,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
975,84,15,2023-06-12,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
976,80,7,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.5 to 1.0
977,44,10,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
978,46,13,2025-07-18,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
979,14,4,2024-03-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
980,92,14,2023-07-14,2,"Average  experience,  nothing  special.",-0.3089,Negative,0.5 to 1.0
981,48,10,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
982,63,7,2023-11-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
983,31,19,2024-05-28,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
984,88,11,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
985,78,11,2025-10-23,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
986,20,7,2025-11-30,5,The  build  quality  is  impressive.,0.5106,Positive,-1.0 to -0.5
987,37,16,2024-09-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
988,14,14,2025-04-06,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
989,93,19,2023-06-11,4,"Great    purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
990,7,4,2023-05-05,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
991,97,18,2025-03-10,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
992,77,2,2023-08-16,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
993,27,12,2025-01-10,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.5 to 1.0
994,62,5,2025-11-27,5,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
995,17,8,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
996,85,10,2025-01-05,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
997,82,1,2023-10-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
998,34,11,2025-05-18,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
999,37,8,2023-05-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
1000,86,12,2025-11-17,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
1001,72,13,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
1002,25,15,2025-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1003,14,16,2025-03-31,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1004,53,10,2024-01-14,4,Customer  support  was  very  helpful.,0.6997,Positive,-1.0 to -0.5
1005,82,17,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
1006,87,2,2023-06-14,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
1007,49,9,2024-02-15,5,Amazing  value    for  the  price.,0.7351,Positive,-1.0 to -0.5
1008,60,13,2025-09-05,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
1009,31,3,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative,0.5 to 1.0
1010,3,3,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
1011,80,19,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
1012,26,3,2025-02-25,2,Not    worth  the  money.,-0.1695,Negative,0.5 to 1.0
1013,32,8,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
1014,81,20,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1015,25,2,2023-03-05,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
1016,30,16,2025-08-27,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.5 to 1.0
1017,84,13,2025-05-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1018,44,20,2024-07-29,2,Not  worth    the  money.,-0.1695,Negative,0.5 to 1.0
1019,25,12,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1020,100,5,2025-09-02,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
1021,49,20,2024-03-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1022,71,5,2025-01-23,3,Not    worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
1023,77,18,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
1024,85,19,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.5 to 1.0
1025,31,16,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
1026,90,12,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
1027,22,14,2025-07-20,3,Not    worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
1028,66,3,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.5 to 1.0
1029,66,6,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
1030,46,16,2024-10-02,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
1031,28,1,2024-05-22,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
1032,46,17,2025-06-03,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1033,74,11,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.5 to 1.0
1034,34,19,2024-02-04,1,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
1035,77,9,2023-11-25,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
1036,24,7,2025-08-16,2,Disappointed  with  the  performance.,-0.4767,Negative,0.5 to 1.0
1037,66,16,2024-05-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1038,22,13,2024-05-28,3,Not  worth    the  money.,-0.1695,Mixed Negative,0.5 to 1.0
1039,15,1,2024-11-25,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.5 to 1.0
1040,100,19,2024-03-02,5,The  build  quality  is    impressive.,0.5106,Positive,-1.0 to -0.5
1041,19,18,2024-04-14,4,"Great    purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1042,68,1,2023-10-06,3,Not  worth  the  money.,-0.1695,Mixed Negative,0.5 to 1.0
1043,29,12,2025-01-06,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1044,79,1,2024-03-22,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,-1.0 to -0.5
1045,33,19,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
1046,45,8,2025-05-17,1,The  product  arrived  late.,0.0,Negative,0.5 to 1.0
1047,6,5,2025-10-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1048,25,17,2025-11-18,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,-1.0 to -0.5
1049,50,2,2023-05-26,5,Five  stars  for    the  quick  delivery.,0.0,Positive,0.5 to 1.0
1050,83,8,2024-06-14,5,"Excellent  product,  highly    recommend!",0.7773,Positive,-1.0 to -0.5
1051,63,5,2024-03-16,2,The  product  arrived  late.,0.0,Negative,0.5 to 1.0
1052,55,5,2023-08-14,4,The  quality  is  top-notch.,0.0,Positive,0.5 to 1.0
1053,6,16,2024-02-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.5 to 1.0
1054,82,17,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
1055,17,7,2024-10-18,3,"Average  experience,    nothing  special.",-0.3089,Mixed Negative,0.5 to 1.0
1056,68,17,2023-09-14,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
1057,49,17,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.5 to 1.0
1058,32,16,2024-11-16,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,-1.0 to -0.5
1059,67,2,2023-12-23,2,Not  worth  the  money.,-0.1695,Negative,0.5 to 1.0
1060,15,10,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.5 to 1.0
1061,64,7,2023-12-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,-1.0 to -0.5
1062,93,13,2023-11-21,5,"Great  purchase,    very  satisfied.",0.8016,Positive,-1.0 to -0.5
1063,5,6,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.5 to 1.0
1064,32,16,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,0.5 to 1.0
1065,33,9,2023-03-21,5,Exceeded  my  expectations!,0.0,Positive,0.5 to 1.0
1066,81,6,2025-08-29,4,The  quality  is    top-notch.,0.0,Positive,0.5 to 1.0
1067,50,7,2024-05-09,5,Amazing  value  for  the  price.,0.7351,Positive,-1.0 to -0.5
1068,61,15,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,0.5 to 1.0
